species,filename,relative_path,full_path,quality_rating,file_extension
Hypsipetes philippinus,XC895745 - Philippine Bulbul - Hypsipetes philippinus philippinus.mp3,Hypsipetes philippinus/C/XC895745 - Philippine Bulbul - Hypsipetes philippinus philippinus.mp3,data/raw/Hypsipetes philippinus/C/XC895745 - Philippine Bulbul - Hypsipetes philippinus philippinus.mp3,C,.mp3
Hypsipetes philippinus,XC896132 - Philippine Bulbul - Hypsipetes philippinus philippinus.mp3,Hypsipetes philippinus/C/XC896132 - Philippine Bulbul - Hypsipetes philippinus philippinus.mp3,data/raw/Hypsipetes philippinus/C/XC896132 - Philippine Bulbul - Hypsipetes philippinus philippinus.mp3,C,.mp3
Hypsipetes philippinus,XC421719 - Philippine Bulbul - Hypsipetes philippinus ss saturatior.mp3,Hypsipetes philippinus/D/XC421719 - Philippine Bulbul - Hypsipetes philippinus ss saturatior.mp3,data/raw/Hypsipetes philippinus/D/XC421719 - Philippine Bulbul - Hypsipetes philippinus ss saturatior.mp3,D,.mp3
Hypsipetes philippinus,XC421922 - Philippine Bulbul - Hypsipetes philippinus ss saturatior.mp3,Hypsipetes philippinus/D/XC421922 - Philippine Bulbul - Hypsipetes philippinus ss saturatior.mp3,data/raw/Hypsipetes philippinus/D/XC421922 - Philippine Bulbul - Hypsipetes philippinus ss saturatior.mp3,D,.mp3
Hypsipetes philippinus,XC499982 - Philippine Bulbul - Hypsipetes philippinus ss saturatior.mp3,Hypsipetes philippinus/D/XC499982 - Philippine Bulbul - Hypsipetes philippinus ss saturatior.mp3,data/raw/Hypsipetes philippinus/D/XC499982 - Philippine Bulbul - Hypsipetes philippinus ss saturatior.mp3,D,.mp3
Hypsipetes philippinus,XC933254 - Philippine Bulbul - Hypsipetes philippinus.mp3,Hypsipetes philippinus/E/XC933254 - Philippine Bulbul - Hypsipetes philippinus.mp3,data/raw/Hypsipetes philippinus/E/XC933254 - Philippine Bulbul - Hypsipetes philippinus.mp3,E,.mp3
Ninox philippensis,XC174894 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,Ninox philippensis/A/XC174894 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,data/raw/Ninox philippensis/A/XC174894 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,A,.mp3
Ninox philippensis,XC174895 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,Ninox philippensis/A/XC174895 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,data/raw/Ninox philippensis/A/XC174895 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,A,.mp3
Ninox philippensis,XC30726 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/A/XC30726 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/A/XC30726 - Luzon Hawk-Owl - Ninox philippensis.mp3,A,.mp3
Ninox philippensis,XC30727 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/A/XC30727 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/A/XC30727 - Luzon Hawk-Owl - Ninox philippensis.mp3,A,.mp3
Ninox philippensis,XC30728 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,Ninox philippensis/A/XC30728 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,data/raw/Ninox philippensis/A/XC30728 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,A,.mp3
Ninox philippensis,XC321027 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/A/XC321027 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/A/XC321027 - Luzon Hawk-Owl - Ninox philippensis.mp3,A,.mp3
Ninox philippensis,XC321028 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/A/XC321028 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/A/XC321028 - Luzon Hawk-Owl - Ninox philippensis.mp3,A,.mp3
Ninox philippensis,XC321050 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/A/XC321050 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/A/XC321050 - Luzon Hawk-Owl - Ninox philippensis.mp3,A,.mp3
Ninox philippensis,XC433965 - Luzon Hawk-Owl - Ninox philippensis SS philippensis.mp3,Ninox philippensis/A/XC433965 - Luzon Hawk-Owl - Ninox philippensis SS philippensis.mp3,data/raw/Ninox philippensis/A/XC433965 - Luzon Hawk-Owl - Ninox philippensis SS philippensis.mp3,A,.mp3
Ninox philippensis,XC68856 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,Ninox philippensis/A/XC68856 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,data/raw/Ninox philippensis/A/XC68856 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,A,.mp3
Ninox philippensis,XC68858 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,Ninox philippensis/A/XC68858 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,data/raw/Ninox philippensis/A/XC68858 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,A,.mp3
Ninox philippensis,XC68859 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,Ninox philippensis/A/XC68859 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,data/raw/Ninox philippensis/A/XC68859 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,A,.mp3
Ninox philippensis,XC68860 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,Ninox philippensis/A/XC68860 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,data/raw/Ninox philippensis/A/XC68860 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,A,.mp3
Ninox philippensis,XC881040 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,Ninox philippensis/A/XC881040 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,data/raw/Ninox philippensis/A/XC881040 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,A,.mp3
Ninox philippensis,XC963537 - Luzon Hawk-Owl - Ninox philippensis philippensis.wav,Ninox philippensis/A/XC963537 - Luzon Hawk-Owl - Ninox philippensis philippensis.wav,data/raw/Ninox philippensis/A/XC963537 - Luzon Hawk-Owl - Ninox philippensis philippensis.wav,A,.wav
Ninox philippensis,XC963552 - Luzon Hawk-Owl - Ninox philippensis philippensis.wav,Ninox philippensis/A/XC963552 - Luzon Hawk-Owl - Ninox philippensis philippensis.wav,data/raw/Ninox philippensis/A/XC963552 - Luzon Hawk-Owl - Ninox philippensis philippensis.wav,A,.wav
Ninox philippensis,XC130888 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC130888 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC130888 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC130889 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC130889 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC130889 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC270670 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,Ninox philippensis/B/XC270670 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,data/raw/Ninox philippensis/B/XC270670 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,B,.mp3
Ninox philippensis,XC30725 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC30725 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC30725 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC308911 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC308911 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC308911 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC35238 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC35238 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC35238 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC377132 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,Ninox philippensis/B/XC377132 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,data/raw/Ninox philippensis/B/XC377132 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,B,.mp3
Ninox philippensis,XC377133 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,Ninox philippensis/B/XC377133 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,data/raw/Ninox philippensis/B/XC377133 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,B,.mp3
Ninox philippensis,XC377135 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,Ninox philippensis/B/XC377135 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,data/raw/Ninox philippensis/B/XC377135 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,B,.mp3
Ninox philippensis,XC377137 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,Ninox philippensis/B/XC377137 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,data/raw/Ninox philippensis/B/XC377137 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,B,.mp3
Ninox philippensis,XC377138 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,Ninox philippensis/B/XC377138 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,data/raw/Ninox philippensis/B/XC377138 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,B,.mp3
Ninox philippensis,XC377675 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,Ninox philippensis/B/XC377675 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,data/raw/Ninox philippensis/B/XC377675 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,B,.mp3
Ninox philippensis,XC378295 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,Ninox philippensis/B/XC378295 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,data/raw/Ninox philippensis/B/XC378295 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,B,.mp3
Ninox philippensis,XC382132 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,Ninox philippensis/B/XC382132 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,data/raw/Ninox philippensis/B/XC382132 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,B,.mp3
Ninox philippensis,XC382133 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,Ninox philippensis/B/XC382133 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,data/raw/Ninox philippensis/B/XC382133 - Luzon Hawk-Owl - Ninox philippensis ss  philippensis.mp3,B,.mp3
Ninox philippensis,XC391264 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC391264 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC391264 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC391265 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC391265 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC391265 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC40819 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC40819 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC40819 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC40821 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC40821 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC40821 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC40823 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC40823 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC40823 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC40825 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC40825 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC40825 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC40826 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC40826 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC40826 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC40828 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC40828 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC40828 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC432810 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,Ninox philippensis/B/XC432810 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,data/raw/Ninox philippensis/B/XC432810 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,B,.mp3
Ninox philippensis,XC433668 - Luzon Hawk-Owl - Ninox philippensis Luzon Hawk-owl.mp3,Ninox philippensis/B/XC433668 - Luzon Hawk-Owl - Ninox philippensis Luzon Hawk-owl.mp3,data/raw/Ninox philippensis/B/XC433668 - Luzon Hawk-Owl - Ninox philippensis Luzon Hawk-owl.mp3,B,.mp3
Ninox philippensis,XC433670 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,Ninox philippensis/B/XC433670 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,data/raw/Ninox philippensis/B/XC433670 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,B,.mp3
Ninox philippensis,XC433963 - Luzon Hawk-Owl - Ninox philippensis SS philippensis.mp3,Ninox philippensis/B/XC433963 - Luzon Hawk-Owl - Ninox philippensis SS philippensis.mp3,data/raw/Ninox philippensis/B/XC433963 - Luzon Hawk-Owl - Ninox philippensis SS philippensis.mp3,B,.mp3
Ninox philippensis,XC433964 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,Ninox philippensis/B/XC433964 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,data/raw/Ninox philippensis/B/XC433964 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,B,.mp3
Ninox philippensis,XC447068 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,Ninox philippensis/B/XC447068 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,data/raw/Ninox philippensis/B/XC447068 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,B,.mp3
Ninox philippensis,XC447069 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,Ninox philippensis/B/XC447069 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,data/raw/Ninox philippensis/B/XC447069 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,B,.mp3
Ninox philippensis,XC607718 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC607718 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC607718 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC607719 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC607719 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC607719 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC68855 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,Ninox philippensis/B/XC68855 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,data/raw/Ninox philippensis/B/XC68855 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,B,.mp3
Ninox philippensis,XC68857 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,Ninox philippensis/B/XC68857 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,data/raw/Ninox philippensis/B/XC68857 - Luzon Hawk-Owl - Ninox philippensis centralis.mp3,B,.mp3
Ninox philippensis,XC881052 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/B/XC881052 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/B/XC881052 - Luzon Hawk-Owl - Ninox philippensis.mp3,B,.mp3
Ninox philippensis,XC897539 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,Ninox philippensis/B/XC897539 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,data/raw/Ninox philippensis/B/XC897539 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,B,.mp3
Ninox philippensis,XC1009626 - Luzon Hawk-Owl - Ninox philippensis.wav,Ninox philippensis/C/XC1009626 - Luzon Hawk-Owl - Ninox philippensis.wav,data/raw/Ninox philippensis/C/XC1009626 - Luzon Hawk-Owl - Ninox philippensis.wav,C,.wav
Ninox philippensis,XC1016181 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,Ninox philippensis/C/XC1016181 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,data/raw/Ninox philippensis/C/XC1016181 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,C,.mp3
Ninox philippensis,XC1074084 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/C/XC1074084 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/C/XC1074084 - Luzon Hawk-Owl - Ninox philippensis.mp3,C,.mp3
Ninox philippensis,XC23116 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/C/XC23116 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/C/XC23116 - Luzon Hawk-Owl - Ninox philippensis.mp3,C,.mp3
Ninox philippensis,XC433918 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,Ninox philippensis/C/XC433918 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,data/raw/Ninox philippensis/C/XC433918 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,C,.mp3
Ninox philippensis,XC446910 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,Ninox philippensis/C/XC446910 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,data/raw/Ninox philippensis/C/XC446910 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,C,.mp3
Ninox philippensis,XC447067 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,Ninox philippensis/C/XC447067 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,data/raw/Ninox philippensis/C/XC447067 - Luzon Hawk-Owl - Ninox philippensis ss philippensis.mp3,C,.mp3
Ninox philippensis,XC897525 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,Ninox philippensis/C/XC897525 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,data/raw/Ninox philippensis/C/XC897525 - Luzon Hawk-Owl - Ninox philippensis philippensis.mp3,C,.mp3
Ninox philippensis,XC933246 - Luzon Hawk-Owl - Ninox philippensis.mp3,Ninox philippensis/E/XC933246 - Luzon Hawk-Owl - Ninox philippensis.mp3,data/raw/Ninox philippensis/E/XC933246 - Luzon Hawk-Owl - Ninox philippensis.mp3,E,.mp3
Phapitreron leucotis,XC1008932 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/A/XC1008932 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/A/XC1008932 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,A,.mp3
Phapitreron leucotis,XC1008933 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/A/XC1008933 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/A/XC1008933 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,A,.mp3
Phapitreron leucotis,XC175083 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/A/XC175083 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/A/XC175083 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,A,.mp3
Phapitreron leucotis,XC179401 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/A/XC179401 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/A/XC179401 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,A,.mp3
Phapitreron leucotis,XC320924 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/A/XC320924 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/A/XC320924 - White-eared Brown Dove - Phapitreron leucotis.mp3,A,.mp3
Phapitreron leucotis,XC320925 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/A/XC320925 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/A/XC320925 - White-eared Brown Dove - Phapitreron leucotis.mp3,A,.mp3
Phapitreron leucotis,XC320926 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/A/XC320926 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/A/XC320926 - White-eared Brown Dove - Phapitreron leucotis.mp3,A,.mp3
Phapitreron leucotis,XC35282 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,Phapitreron leucotis/A/XC35282 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,data/raw/Phapitreron leucotis/A/XC35282 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,A,.mp3
