species,filename,relative_path,full_path,quality_rating,file_extension
Phapitreron leucotis,XC463896 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/A/XC463896 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/A/XC463896 - White-eared Brown Dove - Phapitreron leucotis.mp3,A,.mp3
Phapitreron leucotis,XC616704 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/A/XC616704 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/A/XC616704 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,A,.mp3
Phapitreron leucotis,XC616705 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/A/XC616705 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/A/XC616705 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,A,.mp3
Phapitreron leucotis,XC616713 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/A/XC616713 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/A/XC616713 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,A,.mp3
Phapitreron leucotis,XC616719 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/A/XC616719 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/A/XC616719 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,A,.mp3
Phapitreron leucotis,XC622613 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/A/XC622613 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/A/XC622613 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,A,.mp3
Phapitreron leucotis,XC622616 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/A/XC622616 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/A/XC622616 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,A,.mp3
Phapitreron leucotis,XC622620 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/A/XC622620 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/A/XC622620 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,A,.mp3
Phapitreron leucotis,XC622621 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/A/XC622621 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/A/XC622621 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,A,.mp3
Phapitreron leucotis,XC622623 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/A/XC622623 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/A/XC622623 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,A,.mp3
Phapitreron leucotis,XC622624 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/A/XC622624 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/A/XC622624 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,A,.mp3
Phapitreron leucotis,XC69020 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/A/XC69020 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/A/XC69020 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,A,.mp3
Phapitreron leucotis,XC69028 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/A/XC69028 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/A/XC69028 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,A,.mp3
Phapitreron leucotis,XC963800 - White-eared Brown Dove - Phapitreron leucotis brevirostris.wav,Phapitreron leucotis/A/XC963800 - White-eared Brown Dove - Phapitreron leucotis brevirostris.wav,data/raw/Phapitreron leucotis/A/XC963800 - White-eared Brown Dove - Phapitreron leucotis brevirostris.wav,A,.wav
Phapitreron leucotis,XC1005898 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/B/XC1005898 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/B/XC1005898 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,B,.mp3
Phapitreron leucotis,XC1005899 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/B/XC1005899 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/B/XC1005899 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,B,.mp3
Phapitreron leucotis,XC1005900 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/B/XC1005900 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/B/XC1005900 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,B,.mp3
Phapitreron leucotis,XC1006779 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/B/XC1006779 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/B/XC1006779 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,B,.mp3
Phapitreron leucotis,XC1007952 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/B/XC1007952 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/B/XC1007952 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,B,.mp3
Phapitreron leucotis,XC1008931 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/B/XC1008931 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/B/XC1008931 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,B,.mp3
Phapitreron leucotis,XC1008934 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/B/XC1008934 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/B/XC1008934 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,B,.mp3
Phapitreron leucotis,XC1009634 - White-eared Brown Dove - Phapitreron leucotis.wav,Phapitreron leucotis/B/XC1009634 - White-eared Brown Dove - Phapitreron leucotis.wav,data/raw/Phapitreron leucotis/B/XC1009634 - White-eared Brown Dove - Phapitreron leucotis.wav,B,.wav
Phapitreron leucotis,XC239343 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/B/XC239343 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/B/XC239343 - White-eared Brown Dove - Phapitreron leucotis.mp3,B,.mp3
Phapitreron leucotis,XC239344 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/B/XC239344 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/B/XC239344 - White-eared Brown Dove - Phapitreron leucotis.mp3,B,.mp3
Phapitreron leucotis,XC268966 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/B/XC268966 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/B/XC268966 - White-eared Brown Dove - Phapitreron leucotis.mp3,B,.mp3
Phapitreron leucotis,XC376779 - White-eared Brown Dove - Phapitreron leucotis nigorum.mp3,Phapitreron leucotis/B/XC376779 - White-eared Brown Dove - Phapitreron leucotis nigorum.mp3,data/raw/Phapitreron leucotis/B/XC376779 - White-eared Brown Dove - Phapitreron leucotis nigorum.mp3,B,.mp3
Phapitreron leucotis,XC41115 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/B/XC41115 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/B/XC41115 - White-eared Brown Dove - Phapitreron leucotis.mp3,B,.mp3
Phapitreron leucotis,XC411616 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/B/XC411616 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/B/XC411616 - White-eared Brown Dove - Phapitreron leucotis.mp3,B,.mp3
Phapitreron leucotis,XC605396 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/B/XC605396 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/B/XC605396 - White-eared Brown Dove - Phapitreron leucotis.mp3,B,.mp3
Phapitreron leucotis,XC616710 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/B/XC616710 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/B/XC616710 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,B,.mp3
Phapitreron leucotis,XC622607 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/B/XC622607 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/B/XC622607 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,B,.mp3
Phapitreron leucotis,XC622612 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/B/XC622612 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/B/XC622612 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,B,.mp3
Phapitreron leucotis,XC622614 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/B/XC622614 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/B/XC622614 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,B,.mp3
Phapitreron leucotis,XC622615 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/B/XC622615 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/B/XC622615 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,B,.mp3
Phapitreron leucotis,XC622617 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/B/XC622617 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/B/XC622617 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,B,.mp3
Phapitreron leucotis,XC622618 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/B/XC622618 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/B/XC622618 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,B,.mp3
Phapitreron leucotis,XC622619 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/B/XC622619 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/B/XC622619 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,B,.mp3
Phapitreron leucotis,XC622622 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/B/XC622622 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/B/XC622622 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,B,.mp3
Phapitreron leucotis,XC622625 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/B/XC622625 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/B/XC622625 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,B,.mp3
Phapitreron leucotis,XC622626 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/B/XC622626 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/B/XC622626 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,B,.mp3
Phapitreron leucotis,XC625678 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/B/XC625678 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/B/XC625678 - White-eared Brown Dove - Phapitreron leucotis.mp3,B,.mp3
Phapitreron leucotis,XC654064 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/B/XC654064 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/B/XC654064 - White-eared Brown Dove - Phapitreron leucotis.mp3,B,.mp3
Phapitreron leucotis,XC69019 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/B/XC69019 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/B/XC69019 - White-eared Brown Dove - Phapitreron leucotis.mp3,B,.mp3
Phapitreron leucotis,XC69021 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/B/XC69021 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/B/XC69021 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,B,.mp3
Phapitreron leucotis,XC69022 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/B/XC69022 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/B/XC69022 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,B,.mp3
Phapitreron leucotis,XC69024 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/B/XC69024 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/B/XC69024 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,B,.mp3
Phapitreron leucotis,XC69025 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/B/XC69025 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/B/XC69025 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,B,.mp3
Phapitreron leucotis,XC69027 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/B/XC69027 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/B/XC69027 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,B,.mp3
Phapitreron leucotis,XC69029 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/B/XC69029 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/B/XC69029 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,B,.mp3
Phapitreron leucotis,XC69030 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/B/XC69030 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/B/XC69030 - White-eared Brown Dove - Phapitreron leucotis.mp3,B,.mp3
Phapitreron leucotis,XC896298 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,Phapitreron leucotis/B/XC896298 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,data/raw/Phapitreron leucotis/B/XC896298 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,B,.mp3
Phapitreron leucotis,XC897273 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/B/XC897273 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/B/XC897273 - White-eared Brown Dove - Phapitreron leucotis.mp3,B,.mp3
Phapitreron leucotis,XC940148 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/B/XC940148 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/B/XC940148 - White-eared Brown Dove - Phapitreron leucotis.mp3,B,.mp3
Phapitreron leucotis,XC1005352 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/C/XC1005352 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/C/XC1005352 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,C,.mp3
Phapitreron leucotis,XC1005896 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/C/XC1005896 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/C/XC1005896 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,C,.mp3
Phapitreron leucotis,XC1083597 - White-eared Brown Dove - Phapitreron leucotis brevirostris.wav,Phapitreron leucotis/C/XC1083597 - White-eared Brown Dove - Phapitreron leucotis brevirostris.wav,data/raw/Phapitreron leucotis/C/XC1083597 - White-eared Brown Dove - Phapitreron leucotis brevirostris.wav,C,.wav
Phapitreron leucotis,XC268965 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/C/XC268965 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/C/XC268965 - White-eared Brown Dove - Phapitreron leucotis.mp3,C,.mp3
Phapitreron leucotis,XC308937 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,Phapitreron leucotis/C/XC308937 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,data/raw/Phapitreron leucotis/C/XC308937 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,C,.mp3
Phapitreron leucotis,XC320927 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/C/XC320927 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/C/XC320927 - White-eared Brown Dove - Phapitreron leucotis.mp3,C,.mp3
Phapitreron leucotis,XC345301 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,Phapitreron leucotis/C/XC345301 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,data/raw/Phapitreron leucotis/C/XC345301 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,C,.mp3
Phapitreron leucotis,XC382472 - White-eared Brown Dove - Phapitreron leucotis nigorum.mp3,Phapitreron leucotis/C/XC382472 - White-eared Brown Dove - Phapitreron leucotis nigorum.mp3,data/raw/Phapitreron leucotis/C/XC382472 - White-eared Brown Dove - Phapitreron leucotis nigorum.mp3,C,.mp3
Phapitreron leucotis,XC442684 - White-eared Brown Dove - Phapitreron leucotis ss brevirostris.mp3,Phapitreron leucotis/C/XC442684 - White-eared Brown Dove - Phapitreron leucotis ss brevirostris.mp3,data/raw/Phapitreron leucotis/C/XC442684 - White-eared Brown Dove - Phapitreron leucotis ss brevirostris.mp3,C,.mp3
Phapitreron leucotis,XC616721 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/C/XC616721 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/C/XC616721 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,C,.mp3
Phapitreron leucotis,XC69018 - White-eared Brown Dove - Phapitreron leucotis.mp3,Phapitreron leucotis/C/XC69018 - White-eared Brown Dove - Phapitreron leucotis.mp3,data/raw/Phapitreron leucotis/C/XC69018 - White-eared Brown Dove - Phapitreron leucotis.mp3,C,.mp3
Phapitreron leucotis,XC69023 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,Phapitreron leucotis/C/XC69023 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,data/raw/Phapitreron leucotis/C/XC69023 - White-eared Brown Dove - Phapitreron leucotis brevirostris.mp3,C,.mp3
Phapitreron leucotis,XC896126 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,Phapitreron leucotis/C/XC896126 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,data/raw/Phapitreron leucotis/C/XC896126 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,C,.mp3
Phapitreron leucotis,XC896296 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,Phapitreron leucotis/C/XC896296 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,data/raw/Phapitreron leucotis/C/XC896296 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,C,.mp3
Phapitreron leucotis,XC69026 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,Phapitreron leucotis/D/XC69026 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,data/raw/Phapitreron leucotis/D/XC69026 - White-eared Brown Dove - Phapitreron leucotis nigrorum.mp3,D,.mp3
Phapitreron leucotis,XC895689 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,Phapitreron leucotis/D/XC895689 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,data/raw/Phapitreron leucotis/D/XC895689 - White-eared Brown Dove - Phapitreron leucotis leucotis.mp3,D,.mp3
