"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
"Philippine Nightjar","Caprimulgus manillensis",,"Frank Lambert",1990-00-00,?:?,"Mount Kitanglad, Mindanao",Philippines,8.123812,124.927254,?,call,,,30735,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rufous Coucal","Centropus unirufus",,"Frank Lambert",1990-00-00,?:?,"Angat, Luzon",Philippines,14.92824,121.030465,?,call,,,30744,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Coucal","Centropus viridis",,"Frank Lambert",1990-00-00,?:?,"Angat, Luzon",Philippines,14.92824,121.030465,?,call,,,30731,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Coucal","Centropus viridis",,"Frank Lambert",1990-00-00,?:?,"Angat, Luzon",Philippines,14.92824,121.030465,?,call,,,30730,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Coucal","Centropus viridis",,"Frank Lambert",1990-00-00,?:?,"Angat, Luzon",Philippines,14.92824,121.030465,?,call,,,30732,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",1990-00-00,?:?,"Mount Kitanglad, Mindanao",Philippines,8.123812,124.927254,?,song,,,30743,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",1990-00-00,?:?,"Mount Kitanglad, Mindanao",Philippines,8.123812,124.927254,?,song,,,30742,//creativecommons.org/licenses/by-nc-nd/4.0/
"Luzon Hawk-Owl","Ninox philippensis",philippensis,"Frank Lambert",1990-00-00,?:?,"Angat, Luzon",Philippines,14.92824,121.030465,?,call,,,30728,//creativecommons.org/licenses/by-nc-nd/4.0/
"Luzon Hawk-Owl","Ninox philippensis",,"Frank Lambert",1990-00-00,?:?,"Angat, Luzon",Philippines,14.92824,121.030465,?,call,,,30727,//creativecommons.org/licenses/by-nc-nd/4.0/
"Luzon Hawk-Owl","Ninox philippensis",,"Frank Lambert",1990-00-00,?:?,"Angat, Luzon",Philippines,14.92824,121.030465,?,call,,,30726,//creativecommons.org/licenses/by-nc-nd/4.0/
"Luzon Hawk-Owl","Ninox philippensis",,"Frank Lambert",1990-00-00,?:?,"Angat, Luzon",Philippines,14.92824,121.030465,?,call,,,30725,//creativecommons.org/licenses/by-nc-nd/4.0/
"Everett's Scops Owl","Otus everetti",,"Frank Lambert",1990-00-00,?:?,"Valencia, Mindanao",Philippines,7.903511,125.089302,?,call,,,30738,//creativecommons.org/licenses/by-nc-nd/4.0/
"Everett's Scops Owl","Otus everetti",,"Frank Lambert",1990-00-00,?:?,"Valencia, Mindanao",Philippines,7.903511,125.089302,?,call,,,30739,//creativecommons.org/licenses/by-nc-nd/4.0/
"Mindanao Hornbill","Penelopides affinis",,"Frank Lambert",1990-00-00,?:?,"Mount Kitanglad, Mindanao",Philippines,8.123812,124.927254,?,call,,,30715,//creativecommons.org/licenses/by-nc-nd/4.0/
"Blackish Cuckooshrike","Edolisoma coerulescens",,"Frank Lambert",1990-00-00,?:?,"Angat, Luzon",Philippines,14.92824,121.030465,?,song,,,30689,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-vented Whistler","Pachycephala homeyeri",,"Frank Lambert",1990-00-00,?:?,"Mt Canlaon, Negros",Philippines,10.396,123.1265,?,song,,,30769,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-lored Oriole","Oriolus albiloris",,"Frank Lambert",1990-00-00,?:?,"Angat, Luzon",Philippines,14.92824,121.030465,?,song,,,30737,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-lored Oriole","Oriolus albiloris",,"Frank Lambert",1990-00-00,?:?,"Angat, Luzon",Philippines,14.92824,121.030465,?,song,,,30736,//creativecommons.org/licenses/by-nc-nd/4.0/
"Visayan Fantail","Rhipidura albiventris",,"Frank Lambert",1990-00-00,?:?,"Mt Canlaon, Negros",Philippines,10.396,123.1265,?,call,,,30691,//creativecommons.org/licenses/by-nc-nd/4.0/
"Visayan Fantail","Rhipidura albiventris",,"Frank Lambert",1990-00-00,?:?,"Mt Canlaon, Negros",Philippines,10.396,123.1265,?,call,,,30690,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rufous-fronted Tailorbird","Orthotomus frontalis",,"Frank Lambert",1990-00-00,?:?,"Valencia, Mindanao",Philippines,7.903511,125.089302,?,song,,,30740,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rufous-fronted Tailorbird","Orthotomus frontalis",,"Frank Lambert",1990-00-00,?:?,"Valencia, Mindanao",Philippines,7.903511,125.089302,?,song,,,30741,//creativecommons.org/licenses/by-nc-nd/4.0/
"Grey-backed Tailorbird","Orthotomus derbianus",derbianus,"Frank Lambert",1990-00-00,?,"Angat, Luzon ",Philippines,14.92824,121.030465,?,song,"ID based on my recording from Mt Makiling",,34679,//creativecommons.org/licenses/by-nc-nd/4.0/
"Black-headed Tailorbird","Orthotomus nigriceps",,"Frank Lambert",1990-00-00,?:?,"Valencia, Mindanao",Philippines,7.903511,125.089302,?,song,,,30688,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-browed Shama","Copsychus luzoniensis",,"Frank Lambert",1990-00-00,?:?,"Angat, Luzon",Philippines,14.92824,121.030465,?,song,,,30765,//creativecommons.org/licenses/by-nc-nd/4.0/
"Black Shama","Copsychus cebuensis",,"Frank Lambert",1990-00-00,?:?,"Cebu (near  Cebu City), Cebu, Central Visayas",Philippines,10.4155,123.8167,750,song,,,30698,//creativecommons.org/licenses/by-nc-nd/4.0/
"Black Shama","Copsychus cebuensis",,"Frank Lambert",1990-00-00,?:?,"Cebu (near  Cebu City), Cebu, Central Visayas",Philippines,10.4155,123.8167,750,song,,,30696,//creativecommons.org/licenses/by-nc-nd/4.0/
"Turquoise Flycatcher","Eumyias panayensis",,"Frank Lambert",1990-00-00,?:?,"Mt Canlaon, Negros",Philippines,10.396,123.1265,?,song,,,30760,//creativecommons.org/licenses/by-nc-nd/4.0/
"Turquoise Flycatcher","Eumyias panayensis",,"Frank Lambert",1990-00-00,?:?,"Mt Canlaon, Negros",Philippines,10.396,123.1265,?,song,,,30759,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-cheeked Bullfinch","Pyrrhula leucogenis",,"Frank Lambert",1990-00-00,?:?,"Mount Kitanglad, Mindanao",Philippines,8.123812,124.927254,?,call,,,30768,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-cheeked Bullfinch","Pyrrhula leucogenis",,"Frank Lambert",1990-00-00,?:?,"Mount Kitanglad, Mindanao",Philippines,8.123812,124.927254,?,call,,,30767,//creativecommons.org/licenses/by-nc-nd/4.0/
